receiver_ip,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,timestamp,ant,sig_len,rx_state,real_time,len,csi_data
192.168.4.4,00:4B:12:9B:47:81,-77,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31174835,0,94,0,31.5546,256,[94 96 5 0 -12 -20 -13 -20 -15 -20 -13 -19 -14 -17 -13 -17 -14 -14 -15 -15 -14 -14 -16 -13 -17 -10 -17 -13 -16 -11 -19 -11 -17 -11 -18 -11 -18 -10 -18 -13 -15 -12 -17 -12 -15 -11 -16 -13 -14 -12 -12 -15 -9 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -21 -11 -24 -11 -24 -9 -26 -7 -26 -6 -26 -4 -28 -5 -27 -2 -29 -3 -30 -2 -26 -1 -27 -1 -30 -2 -24 -4 -25 -3 -27 -3 -26 -5 -25 -5 -22 -6 -22 -6 -23 -10 -23 -13 -23 -11 -22 -12 -24 -11 -20 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,35936260,0,94,0,36.3385,256,[94 96 5 0 7 23 2 24 3 23 5 22 3 23 5 25 4 21 5 22 5 21 8 18 9 17 9 18 9 20 10 18 7 20 8 21 7 17 5 19 6 20 5 18 5 18 3 18 3 17 2 16 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 17 5 19 3 18 1 19 1 18 0 18 0 21 -2 21 -2 22 -3 21 -3 25 -2 23 0 23 -1 22 -1 21 -2 23 -1 23 -1 23 0 22 -1 24 1 23 3 26 0 24 2 23 4 24 4 25 ]
192.168.4.4,00:4B:12:9B:47:81,-77,11,1,5,0,1,1,1,0,0,0,-97,1,1,0,31186823,0,94,0,31.5666,256,[94 96 5 0 -26 -12 -26 -11 -23 -11 -23 -6 -22 -11 -27 -7 -26 -9 -21 -6 -26 -7 -27 -7 -26 -4 -22 -4 -29 -4 -28 -2 -30 -5 -28 -5 -26 -6 -28 -7 -25 -10 -24 -7 -23 -9 -23 -11 -24 -12 -20 -13 -17 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -12 -16 -11 -17 -14 -15 -14 -15 -16 -14 -18 -16 -20 -13 -16 -14 -18 -15 -20 -14 -20 -15 -19 -13 -20 -14 -18 -16 -16 -14 -19 -15 -16 -18 -14 -15 -17 -18 -14 -20 -12 -22 -15 -18 -16 -23 -12 -21 -15 -25 -14 ]
192.168.4.3,00:4B:12:9B:47:81,-76,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,35947563,0,94,0,36.3498,256,[94 96 5 0 -24 7 -24 7 -25 7 -24 7 -24 9 -20 9 -18 7 -18 9 -20 11 -20 8 -18 10 -19 8 -17 10 -19 10 -17 10 -19 10 -18 11 -15 7 -16 11 -18 9 -16 8 -18 9 -17 6 -15 5 -16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 5 -18 6 -21 5 -19 4 -20 5 -21 4 -22 5 -21 3 -23 4 -24 3 -26 0 -25 1 -22 -1 -23 -2 -23 -1 -25 2 -23 1 -23 1 -24 2 -22 7 -23 6 -22 5 -23 6 -24 4 -25 4 -24 4 ]
192.168.4.3,00:4B:12:9B:47:81,-81,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,35962186,0,94,0,36.3646,256,[94 96 5 0 -24 -10 -27 -10 -21 -3 -15 -7 -29 -11 -27 -7 -23 -2 -25 -2 -25 -1 -23 -3 -24 -1 -22 -4 -26 -1 -27 0 -29 -6 -26 -5 -26 -2 -26 -5 -25 -4 -24 -6 -27 -9 -25 -10 -23 -6 -21 -6 -22 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -3 -5 -1 -7 -5 -5 -6 -5 -1 -9 -3 -7 -4 -11 -5 -7 -6 -12 -6 -12 -5 -10 -7 -14 -5 -11 -11 -14 -7 -13 -8 -15 -9 -15 -7 -20 -9 -17 -6 -20 -7 -21 -13 -21 -6 -21 -8 -21 -4 -22 -9 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,31207396,0,94,0,31.5874,256,[94 96 5 0 -8 -23 -10 -24 -11 -20 -9 -21 -10 -18 -10 -18 -10 -18 -13 -20 -13 -20 -15 -22 -14 -18 -13 -21 -14 -18 -15 -17 -14 -18 -15 -20 -15 -19 -12 -20 -14 -20 -12 -21 -14 -19 -9 -20 -9 -22 -8 -19 -6 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -18 -4 -17 -4 -20 -2 -21 -4 -21 -2 -20 -1 -22 0 -22 0 -23 -3 -20 1 -22 -1 -23 0 -22 0 -22 0 -21 0 -22 -3 -20 -2 -21 -4 -23 -3 -22 -6 -22 -6 -22 -5 -22 -9 -22 -9 -21 -7 -22 ]
192.168.4.3,00:4B:12:9B:47:81,-71,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,35975669,0,94,0,36.378,256,[94 96 5 0 3 -27 4 -28 3 -25 3 -26 2 -25 2 -26 2 -24 0 -25 0 -24 -1 -26 -2 -24 -2 -23 -2 -25 -2 -25 -3 -25 -1 -26 -2 -25 -1 -24 1 -24 2 -24 3 -23 3 -22 4 -23 4 -21 6 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 2 -17 2 -17 4 -18 3 -17 5 -18 4 -17 6 -18 7 -19 8 -19 7 -22 8 -20 8 -20 8 -21 7 -20 5 -20 7 -21 7 -20 6 -22 6 -22 6 -22 4 -23 4 -23 5 -25 5 -25 5 -26 ]
192.168.4.4,00:4B:12:9B:47:81,-77,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31230735,0,94,0,31.6106,256,[94 96 5 0 13 19 15 18 15 15 16 15 17 16 17 14 14 14 17 13 18 12 16 11 17 8 19 9 20 10 20 12 19 11 21 10 19 11 19 13 16 13 20 15 17 14 15 14 17 14 15 14 13 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 16 7 17 6 18 5 20 7 19 7 19 4 22 5 20 4 21 4 22 4 23 3 21 2 23 3 19 3 20 5 21 6 17 5 18 8 18 10 19 8 17 11 18 9 17 11 19 12 18 12 20 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,35989284,0,94,0,36.3916,256,[94 96 5 0 20 -12 22 -13 19 -11 20 -12 19 -12 19 -12 18 -12 16 -15 17 -13 15 -14 13 -13 14 -14 15 -14 16 -14 16 -13 16 -14 15 -13 15 -13 13 -10 13 -12 13 -10 14 -12 13 -9 13 -8 14 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -11 19 -9 19 -8 20 -9 21 -10 21 -8 24 -7 22 -6 21 -6 24 -5 26 -6 24 -5 24 -5 23 -5 23 -5 25 -6 22 -7 20 -7 22 -11 23 -6 20 -8 23 -10 22 -11 24 -10 23 -12 22 -9 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36000620,0,94,0,36.4029,256,[94 96 5 0 5 -26 6 -27 6 -25 3 -25 5 -21 3 -24 3 -21 0 -24 3 -23 2 -22 2 -23 -3 -22 0 -22 0 -22 -2 -24 -1 -23 1 -23 -1 -22 1 -18 1 -22 2 -21 4 -19 3 -20 5 -18 4 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -15 4 -16 5 -16 7 -17 8 -17 7 -16 7 -18 8 -19 9 -19 11 -16 11 -19 10 -19 12 -18 12 -16 11 -19 13 -18 10 -18 8 -19 10 -20 9 -21 9 -20 8 -22 8 -22 7 -22 6 -27 9 -25 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,31245185,0,94,0,31.625,256,[94 96 5 0 -21 -14 -23 -14 -20 -15 -21 -12 -23 -12 -20 -11 -22 -11 -21 -9 -19 -9 -24 -9 -24 -6 -26 -8 -26 -8 -25 -8 -25 -8 -26 -9 -24 -10 -23 -10 -23 -11 -23 -10 -20 -11 -20 -12 -21 -13 -19 -15 -16 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -11 -13 -12 -11 -14 -13 -14 -10 -16 -10 -16 -12 -17 -11 -17 -10 -15 -10 -18 -10 -19 -11 -16 -12 -16 -10 -16 -11 -16 -10 -16 -11 -18 -13 -14 -13 -18 -14 -15 -18 -14 -17 -15 -16 -14 -19 -15 -18 -16 -20 -15 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36008408,0,94,0,36.4106,256,[94 96 5 0 21 -10 22 -14 22 -11 20 -11 19 -12 20 -10 17 -13 16 -12 14 -12 16 -14 14 -15 15 -13 15 -13 16 -12 15 -14 15 -12 15 -13 18 -13 14 -12 13 -11 12 -10 13 -10 13 -8 14 -8 11 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -12 16 -11 17 -9 18 -9 19 -7 22 -8 22 -7 22 -5 21 -6 22 -5 23 -4 24 -5 24 -4 22 -6 23 -5 24 -5 22 -5 20 -6 22 -9 24 -6 23 -10 24 -10 22 -10 22 -12 23 -10 24 -12 ]
192.168.4.4,00:4B:12:9B:47:81,-78,11,1,5,0,1,1,1,0,0,0,-97,1,1,0,31255628,0,94,0,31.6354,256,[94 96 5 0 16 15 21 15 19 12 18 15 20 14 18 12 19 10 20 9 18 9 21 10 20 5 23 8 20 8 19 6 21 7 21 9 21 8 20 5 19 8 19 9 17 9 14 10 15 11 12 11 15 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 12 17 15 18 17 18 17 15 17 14 22 15 20 13 21 14 20 14 21 12 24 13 23 14 22 12 19 11 20 14 22 14 20 13 21 16 20 15 18 12 19 14 18 16 17 19 20 19 17 16 19 ]
192.168.4.3,00:4B:12:9B:47:81,-81,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36017957,0,94,0,36.4202,256,[94 96 5 0 -25 13 -22 15 -29 14 -24 11 -23 12 -22 14 -22 15 -20 17 -14 13 -18 15 -20 13 -20 14 -21 18 -18 18 -19 16 -19 16 -20 18 -19 11 -21 15 -22 11 -20 14 -21 12 -22 10 -18 8 -21 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 4 -17 8 -14 3 -22 4 -18 0 -16 7 -18 0 -22 2 -21 2 -20 1 -20 -2 -20 2 -25 7 -17 7 -21 4 -25 6 -22 5 -24 4 -21 5 -18 4 -22 5 -23 7 -20 9 -27 9 -26 11 -26 12 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31267293,0,94,0,31.6471,256,[94 96 5 0 21 -6 22 -7 22 -9 20 -8 21 -9 22 -10 19 -9 19 -10 17 -10 19 -13 18 -12 15 -14 18 -15 16 -15 20 -14 20 -13 21 -14 21 -12 18 -10 19 -11 20 -9 20 -7 19 -10 18 -9 20 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 -6 21 -4 20 -5 20 -1 20 -2 20 0 21 0 24 2 22 3 22 2 22 2 23 1 22 2 23 0 21 2 20 1 23 0 19 -2 20 -3 20 -2 22 -3 24 -2 22 -4 23 -6 24 -7 24 -8 ]
192.168.4.3,00:4B:12:9B:47:81,-80,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36027745,0,94,0,36.43,256,[94 96 5 0 -23 -1 -26 -1 -29 0 -27 -2 -28 2 -24 0 -24 1 -24 5 -25 6 -26 6 -24 8 -27 7 -26 5 -24 8 -30 9 -24 7 -29 9 -27 7 -24 5 -26 7 -26 5 -25 6 -26 3 -21 -1 -23 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -3 -7 -2 -11 -3 -8 -5 -7 -4 -10 -5 -9 -6 -12 -4 -11 -11 -12 -5 -15 -5 -14 -5 -14 -8 -16 -9 -17 -8 -17 -10 -18 -10 -20 -2 -24 -5 -19 -6 -23 -4 -21 -4 -25 -4 -23 -4 -26 -1 -22 -5 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31279248,0,94,0,31.659,256,[94 96 5 0 -5 25 -5 26 -2 24 -2 22 1 24 -1 25 0 23 2 22 2 24 4 24 4 23 5 22 3 26 4 25 4 26 4 26 5 27 2 25 0 26 2 26 0 24 -2 24 -4 25 -5 23 -5 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 20 -9 17 -10 16 -11 17 -11 17 -11 15 -12 17 -13 18 -13 16 -15 17 -14 17 -14 19 -17 17 -13 17 -13 16 -11 17 -9 17 -10 16 -11 20 -8 21 -8 20 -7 23 -6 21 -5 23 -5 24 -8 24 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36037099,0,94,0,36.4394,256,[94 96 5 0 4 26 4 28 4 22 3 23 4 22 5 25 4 22 6 22 5 23 5 23 8 23 8 21 8 23 9 24 9 23 8 23 6 23 8 23 5 24 5 22 5 22 2 22 3 23 1 21 2 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 11 3 12 1 14 0 13 0 15 0 15 -2 15 0 17 -2 17 -2 16 -3 19 -3 18 -2 19 -3 19 -3 19 -2 19 -2 20 -2 18 0 21 -1 20 2 21 0 22 1 20 2 24 5 24 1 24 ]
192.168.4.4,00:4B:12:9B:47:81,-79,11,1,5,0,1,1,1,0,0,0,-97,1,1,0,31289757,0,94,0,31.6695,256,[94 96 5 0 -23 8 -24 8 -21 13 -19 15 -21 13 -19 12 -18 11 -18 13 -16 13 -16 15 -16 14 -17 17 -16 16 -17 18 -17 16 -17 19 -20 16 -17 15 -20 14 -20 14 -20 13 -21 12 -20 13 -21 9 -22 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 8 -21 6 -22 2 -25 3 -24 1 -24 -1 -23 0 -23 1 -23 -2 -24 -1 -27 -1 -23 -1 -22 -3 -23 -1 -24 0 -26 -1 -23 1 -23 4 -26 3 -22 5 -22 3 -22 5 -22 6 -24 6 -27 8 -26 8 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36049366,0,94,0,36.4517,256,[94 96 5 0 -28 -6 -27 -6 -26 -4 -25 -5 -25 -3 -24 -2 -22 -2 -23 -2 -23 -1 -24 -1 -22 0 -20 0 -21 -2 -24 -1 -23 -1 -22 -1 -21 -2 -23 -2 -18 -3 -20 -3 -18 -4 -17 -5 -17 -6 -17 -7 -15 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 0 -22 -1 -23 -3 -23 -4 -24 -5 -24 -5 -24 -6 -24 -5 -24 -8 -24 -11 -24 -9 -25 -10 -23 -10 -23 -9 -22 -10 -23 -9 -24 -7 -24 -7 -23 -8 -26 -7 -26 -7 -26 -6 -24 -7 -25 -6 -26 -6 -26 -4 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31326545,0,94,0,31.7065,256,[94 96 5 0 -22 7 -23 9 -24 8 -21 8 -21 10 -19 10 -19 9 -19 10 -20 11 -20 11 -18 13 -18 12 -18 12 -20 14 -17 15 -20 13 -20 13 -19 13 -20 11 -22 11 -21 10 -20 8 -22 8 -18 4 -21 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 7 -17 5 -19 4 -20 5 -21 2 -19 3 -22 3 -19 2 -23 1 -21 2 -22 -1 -22 2 -20 0 -22 0 -22 2 -23 0 -23 2 -21 4 -23 3 -20 4 -20 5 -24 4 -23 6 -22 6 -23 7 -25 6 ]
192.168.4.3,00:4B:12:9B:47:81,-78,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36084258,0,94,0,36.4867,256,[94 96 5 0 5 -26 2 -26 4 -27 5 -25 1 -25 4 -25 4 -27 2 -25 5 -28 1 -26 0 -23 2 -25 0 -25 0 -27 0 -28 0 -26 3 -27 0 -26 4 -22 2 -27 3 -21 4 -22 4 -20 6 -19 8 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -12 -3 -10 -3 -13 -1 -16 0 -16 1 -15 1 -16 2 -15 2 -18 6 -16 7 -16 4 -20 3 -20 4 -16 3 -20 7 -19 7 -18 6 -19 4 -18 6 -20 6 -19 5 -24 10 -25 6 -24 7 -23 4 -27 ]
192.168.4.3,00:4B:12:9B:47:81,-74,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36096248,0,94,0,36.4985,256,[94 96 5 0 18 19 16 18 18 22 18 15 21 21 18 16 18 17 20 15 19 16 21 18 21 15 19 12 22 16 23 12 21 14 23 16 20 17 19 15 18 15 19 17 19 18 17 17 15 16 13 18 12 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 11 8 10 9 12 8 13 9 13 9 14 8 14 9 15 9 15 7 17 8 17 6 20 7 19 6 17 8 18 13 20 10 17 11 18 11 18 13 17 13 19 15 19 15 19 16 21 20 19 16 19 ]
192.168.4.4,00:4B:12:9B:47:81,-78,11,1,5,0,1,1,1,0,0,0,-97,1,1,0,31339365,0,94,0,31.7192,256,[94 96 5 0 5 -24 6 -23 4 -24 3 -24 3 -24 2 -23 1 -23 -1 -22 2 -23 -3 -24 -3 -22 -5 -23 -4 -20 -3 -24 -2 -26 -2 -26 -4 -22 -3 -25 0 -24 1 -22 1 -24 2 -24 3 -20 5 -22 7 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -16 5 -16 8 -15 9 -17 10 -18 11 -15 11 -16 14 -16 12 -16 13 -15 11 -18 11 -16 13 -15 10 -18 13 -17 12 -15 8 -16 10 -18 8 -18 10 -17 10 -20 7 -22 7 -19 5 -21 5 -22 5 -21 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36109508,0,94,0,36.5118,256,[94 96 5 0 17 -22 14 -24 13 -23 12 -24 11 -21 11 -23 12 -20 9 -22 7 -21 9 -22 8 -22 6 -19 6 -23 8 -24 6 -23 6 -21 7 -22 6 -22 7 -20 6 -18 5 -17 9 -16 8 -16 7 -14 10 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -18 13 -19 15 -18 17 -19 17 -16 18 -18 19 -19 19 -17 19 -17 20 -16 20 -16 21 -16 21 -16 20 -15 20 -16 19 -17 19 -17 16 -17 16 -18 17 -19 16 -20 16 -22 15 -20 16 -18 16 -22 18 -22 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36118580,0,94,0,36.5208,256,[94 96 5 0 -23 -19 -21 -18 -21 -20 -16 -18 -20 -17 -18 -17 -20 -15 -20 -16 -18 -17 -20 -16 -18 -14 -19 -12 -21 -13 -21 -14 -19 -14 -20 -16 -18 -13 -18 -12 -17 -15 -16 -16 -18 -15 -16 -14 -15 -16 -14 -15 -11 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -9 -14 -12 -13 -13 -14 -15 -14 -15 -16 -15 -13 -16 -12 -17 -11 -20 -12 -20 -11 -20 -12 -20 -11 -21 -12 -19 -10 -20 -13 -22 -13 -21 -13 -17 -13 -17 -14 -17 -18 -17 -16 -20 -16 -20 -17 -20 -20 -21 -19 -19 ]
192.168.4.4,00:4B:12:9B:47:81,-79,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,31356446,0,94,0,31.7362,256,[94 96 5 0 16 12 17 12 14 11 17 11 18 8 16 7 15 8 14 6 18 7 16 3 14 3 18 4 18 1 16 3 19 3 21 1 15 3 20 0 15 1 18 6 17 5 18 5 18 4 14 5 14 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 13 17 15 17 19 15 20 15 21 14 22 14 23 12 22 13 23 10 23 9 25 8 25 9 22 11 25 9 19 7 22 9 23 11 19 9 16 12 17 15 16 12 16 12 15 13 16 12 16 15 17 ]
192.168.4.3,00:4B:12:9B:47:81,-76,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36127502,0,94,0,36.5298,256,[94 96 5 0 27 -6 27 -6 24 -9 23 -8 23 -6 21 -9 21 -9 18 -10 20 -11 21 -11 16 -9 17 -10 18 -14 17 -12 17 -11 17 -11 17 -12 18 -10 15 -11 14 -10 16 -9 14 -8 15 -9 15 -6 15 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 -7 21 -8 19 -4 21 -6 24 -4 21 -4 22 -2 24 -1 25 -2 26 -1 25 0 24 2 25 0 26 1 23 2 25 2 25 -2 30 -2 23 -4 25 -4 24 -5 25 -6 25 -3 27 -6 25 -8 27 -7 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31370557,0,94,0,31.7504,256,[94 96 5 0 -18 -21 -17 -22 -16 -20 -18 -19 -16 -16 -18 -15 -15 -16 -17 -13 -19 -14 -18 -14 -18 -12 -18 -14 -19 -11 -17 -12 -20 -9 -18 -10 -17 -12 -17 -11 -17 -11 -16 -12 -17 -12 -15 -14 -14 -11 -12 -14 -12 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -20 -16 -20 -16 -21 -14 -23 -12 -25 -12 -26 -11 -24 -10 -24 -10 -23 -8 -25 -9 -27 -8 -26 -7 -26 -9 -23 -9 -24 -11 -24 -10 -23 -12 -23 -11 -24 -11 -22 -12 -22 -15 -21 -13 -19 -16 -21 -16 -22 -15 -22 ]
192.168.4.4,00:4B:12:9B:47:81,-77,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31384159,0,94,0,31.764,256,[94 96 5 0 13 -22 13 -27 8 -23 11 -25 9 -23 9 -25 7 -23 7 -26 6 -24 7 -25 5 -26 6 -23 4 -29 3 -26 4 -27 4 -27 8 -29 6 -26 6 -27 6 -26 9 -27 11 -23 12 -23 12 -20 15 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -16 9 -16 11 -15 14 -17 14 -14 13 -15 13 -16 15 -15 14 -13 15 -15 16 -15 17 -12 16 -15 16 -14 16 -18 16 -15 14 -15 16 -15 14 -17 16 -17 13 -19 13 -20 14 -19 15 -21 13 -23 13 -23 ]
192.168.4.3,00:4B:12:9B:47:81,-80,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36138363,0,94,0,36.5406,256,[94 96 5 0 -22 -25 -18 -24 -23 -26 -14 -26 -20 -22 -23 -22 -21 -16 -22 -20 -23 -17 -25 -19 -21 -20 -23 -20 -20 -16 -30 -16 -22 -19 -28 -21 -22 -21 -15 -26 -15 -23 -19 -15 -19 -22 -15 -17 -15 -20 -11 -23 -10 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -15 -4 -16 -2 -17 -5 -15 -2 -18 -2 -16 -5 -17 -1 -19 -1 -18 -3 -21 1 -16 -4 -18 -5 -21 -2 -20 -8 -19 -6 -20 -6 -17 -6 -22 -10 -19 -10 -23 -10 -22 -12 -25 -16 -21 -16 -24 -11 -26 -14 -27 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31394303,0,94,0,31.7741,256,[94 96 5 0 -23 0 -26 1 -24 2 -23 4 -25 4 -25 4 -23 4 -23 5 -24 5 -21 8 -24 7 -23 8 -21 8 -23 7 -23 11 -23 9 -23 6 -23 8 -23 8 -24 6 -24 4 -23 4 -23 3 -24 1 -23 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -1 -19 -3 -19 -6 -20 -6 -19 -7 -19 -6 -19 -8 -19 -8 -19 -7 -22 -9 -20 -10 -19 -8 -19 -9 -19 -9 -18 -9 -21 -8 -21 -7 -19 -6 -18 -5 -21 -5 -22 -2 -22 -4 -23 -2 -23 -3 -25 -2 -25 -1 ]
192.168.4.3,00:4B:12:9B:47:81,-71,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36151971,0,94,0,36.5543,256,[94 96 5 0 -24 13 -26 14 -23 14 -22 13 -22 15 -23 15 -21 15 -20 15 -21 15 -20 16 -18 17 -20 17 -19 16 -21 17 -20 18 -20 18 -20 17 -21 17 -21 13 -21 13 -20 11 -20 10 -21 11 -20 9 -21 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 8 -15 9 -15 8 -17 9 -17 8 -18 7 -18 7 -19 7 -21 6 -20 7 -22 6 -22 7 -21 7 -21 8 -20 6 -23 6 -24 9 -20 8 -23 9 -21 9 -22 10 -23 11 -21 11 -23 12 -24 15 -24 14 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,36170659,0,94,0,36.573,256,[94 96 5 0 -17 16 -20 17 -17 15 -18 15 -16 15 -18 14 -12 14 -15 15 -12 17 -12 16 -12 17 -9 17 -12 16 -11 16 -12 16 -11 16 -12 17 -10 16 -11 14 -12 13 -11 13 -11 12 -10 13 -11 13 -13 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 14 -17 13 -16 11 -19 13 -19 10 -19 11 -20 11 -21 10 -23 10 -23 9 -26 10 -24 11 -21 10 -23 10 -22 10 -21 10 -22 11 -19 10 -20 11 -20 13 -18 12 -20 13 -17 13 -19 16 -19 16 -19 15 ]
192.168.4.4,00:4B:12:9B:47:81,-78,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,31411803,0,94,0,31.7918,256,[94 96 5 0 12 18 9 20 13 20 10 15 10 16 12 15 14 12 13 14 15 12 18 13 17 12 13 9 17 13 19 10 16 13 17 10 17 12 18 12 16 10 18 13 16 12 16 14 14 15 11 13 10 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 19 5 20 4 22 2 20 3 24 0 22 2 24 1 23 -1 23 -1 23 -2 25 -1 23 -4 25 -3 24 1 25 0 23 3 18 4 21 3 20 5 20 5 21 8 21 5 20 7 20 8 22 7 23 ]
